i,t,m,Energy,Protein,Vitamin A,Vitamin D,Vitamin E,Vitamin C,Vitamin B-6,Vitamin B-12,Calcium,Magnesium,Iron,Zinc
0204-001-009,2019-20,Mainland Other Urban,1.386235269663331,1.6970660302494098,0.7634062955838187,0.1961479969987953,0.2563034499932641,0.24886877615196967,1.3703972347774185,2.1703932283277827,0.2658285593160733,1.3738025195573482,0.973355327587993,1.331635151139692
0204-008-001,2019-20,Dar Es Salaam,0.6627347896698583,0.7519922688578106,0.31916927359853187,0.07924612476971693,0.11831812690969055,0.10904071172646683,0.6286554437751428,0.8326894975570666,0.12340864985485983,0.6623614734636921,0.44750433779394544,0.5979228415581098
0205-001-001,2019-20,Dar Es Salaam,0.6673188916978556,0.7415495829050477,0.23700825186616287,0.06113491877447631,0.10640162947027401,0.07830955815692962,0.592060882923095,0.7120763618259863,0.1091094193744502,0.6402265968901305,0.4190519723011141,0.5896634148089421
0208-004-001,2019-20,Mainland Rural,0.7393290596288128,0.8042425573872256,0.19077673567352008,0.0550835152314837,0.18718288753828427,0.05448363071649877,0.7978585425235273,0.5968796004742133,0.10069537310383166,0.967132654880121,0.6226758695509577,0.6902872051755353
0210-002-002,2019-20,Mainland Other Urban,0.5869864963433621,0.6369314546543594,0.11667645453409335,0.03783075516940378,0.1611978608505216,0.027364647954947103,0.6590752823585253,0.4183317455039373,0.07126424101122883,0.8200419664094768,0.5238229801422939,0.5584188386417411
0211-001-001,2019-20,Dar Es Salaam,0.5788151464050341,0.6314480827097306,0.25851127151399755,0.07782375733006502,0.09913520159655767,0.06686324025542166,0.5091973850251723,0.7012622891026233,0.0940904770691103,0.5609336135382376,0.37266404381309753,0.49438176292487274
0211-006-001,2019-20,Dar Es Salaam,0.8858522605201151,1.0076629072550727,0.41913981966507946,0.09971313129991613,0.11872310145841475,0.15003477760345962,0.7614096604560202,1.1582250762192767,0.16520735697897534,0.7461717953409905,0.5083208778351432,0.7815077458622287
0212-001-001,2019-20,Dar Es Salaam,0.7161038254225416,0.8205136757650738,0.26314065028817346,0.07242637327587119,0.11358017162804221,0.07938680732646511,0.634878450060558,0.8340581585939154,0.11314410775762614,0.6799262518426054,0.4499166450318481,0.6448387792408973
0214-001-001,2019-20,Mainland Other Urban,0.9368017510342355,1.1229350352731304,0.4549216147047781,0.1176853889665937,0.10946802696414103,0.1488949980378206,0.8145246656514403,1.4894300355531362,0.1795201173204995,0.7106887761397428,0.5111411406974373,0.8684277779535485
0215-001-001,2019-20,Mainland Rural,0.6001370227292021,0.661261603465389,0.1697040566982184,0.044592886496661495,0.13789648083539,0.05550793948312711,0.6369917795582619,0.5511064822952808,0.08915103010576057,0.7302848311721364,0.47612545876110296,0.5638297236931611
0216-001-001,2019-20,Dar Es Salaam,0.752841718860495,0.8395940955205325,0.2879031148228535,0.06517986790587059,0.10415651716926888,0.11026371104153225,0.6500138887976333,0.8216731598517559,0.14425436865239585,0.6687976160041686,0.4402856590269915,0.6619837959509879
0216-006-001,2019-20,Dar Es Salaam,0.9550295414272308,1.11016462092892,0.5263959934002652,0.13460258562272676,0.1381903115438347,0.17238829033683933,0.829155426342543,1.387087946294266,0.1815059764164191,0.8202024908002938,0.5694769517871031,0.8458226538640162
0217-002-001,2019-20,Mainland Other Urban,0.6409604689099726,0.7042460369418435,0.13151509525672606,0.034058043272496105,0.14109152115952234,0.04484097273518134,0.6617279783821651,0.5015608100995796,0.08919487591347591,0.7730022267103664,0.4945396028756151,0.6001840331693854
0218-001-001,2019-20,Mainland Other Urban,1.0289207061727195,1.1878012085318717,0.3336720802091891,0.09957520293722945,0.21848306905727474,0.0925553215115091,1.0240646056116265,1.1580981195485383,0.1893034862888456,1.1682561356907126,0.7845336315350406,0.9722619475572363
0218-001-002,2019-20,Mainland Rural,0.9422439065399774,1.039874898190837,0.3558941767601043,0.08643952971309056,0.19408300165228484,0.1273487490474093,0.9496511476053099,0.9959536634528338,0.17798953061358722,1.0499929569005577,0.6986330017040054,0.8633506781279674
0218-001-003,2019-20,Dar Es Salaam,0.8890646351720045,0.9557532142314358,0.608912027471034,0.1208444909050869,0.10824086162268749,0.2534503427471617,0.7498191253474104,1.219101447032218,0.2106005372182254,0.6936463469217297,0.4817551495126388,0.7322501165483195
0219-001-001,2019-20,Mainland Other Urban,0.7546627649955958,0.8284856378590465,0.3625649897272137,0.11397154062519997,0.13162160547718868,0.08933706294878746,0.6777031246118826,1.0565678866082704,0.16030735220788309,0.7157117129095688,0.4984496700724872,0.6542835380572977
0219-005-001,2019-20,Mainland Other Urban,0.593353926924758,0.6575864019403472,0.17771626412299274,0.05425918052892832,0.13160483963650488,0.04597158229798664,0.6044382906536907,0.5892875413117352,0.08586968696878414,0.7000357971887808,0.457907383148123,0.5492473959782185
0220-001-001,2019-20,Dar Es Salaam,0.7054361975557244,0.7917281237078272,0.286659178986817,0.06852802725761943,0.11886161611147657,0.10310997291214859,0.6594641282192845,0.8028472294630498,0.1275976070599494,0.6923008127212537,0.4603123116456895,0.6351984023675945
0220-001-003,2019-20,Dar Es Salaam,0.861676879023748,0.9900350142770621,0.35458060688816356,0.10025148455940505,0.14996244900478897,0.10392765723733124,0.7755669390356371,1.0550385007703174,0.1599720930166605,0.8520082615755663,0.5739108415195582,0.7754688997145085
0220-001-006,2019-20,Dar Es Salaam,0.5802946942477617,0.6426576178311751,0.13789277462492688,0.035549846584829486,0.11356652014065144,0.04601855737814672,0.5641464359589416,0.4922101911515097,0.07666116646654735,0.6482784228725383,0.4138509084098806,0.5334294831045872
0220-001-007,2019-20,Dar Es Salaam,0.6827855586401663,0.7664538598745555,0.2147397834266116,0.055962282939087275,0.11208175498524331,0.07146645224068908,0.6218420740028087,0.7103630885326114,0.11737065871066754,0.6721390011433848,0.4399468716594951,0.6168177579828453
0220-001-008,2019-20,Dar Es Salaam,1.451407209585473,1.7704780060731604,0.848897146290334,0.21264992723283366,0.2111196944900794,0.2853415955948911,1.2979648536516424,2.3315968146062622,0.29711314939081584,1.2397049738553882,0.885985055697643,1.345193216662163
0222-001-001,2019-20,Dar Es Salaam,0.5416538330806131,0.5830531617450119,0.1918999412420659,0.05287032641507654,0.06842417168822659,0.05672590786866268,0.4302929344357536,0.5492274387520993,0.07130318271588748,0.4629590544727044,0.2918714608961392,0.4511130361143143
0223-001-001,2019-20,Mainland Rural,0.9090549991803257,1.0164777908887292,0.29935034342973615,0.08117777340490671,0.19034873524688736,0.09352986042289672,0.9148369191130269,0.9419330842981509,0.1470148524834933,1.0295711858188772,0.6790512880510138,0.8422164909851131
0224-001-001,2019-20,Mainland Rural,1.0019396554302922,1.1017028648446396,0.47373482157449626,0.1206801596223231,0.18668308177939594,0.16140466551853308,0.9557746156752284,1.253418597544148,0.23086769529970244,1.012559786456196,0.6967084758854513,0.8893559993832132
0225-001-001,2019-20,Dar Es Salaam,1.238542476008312,1.4603410458618336,0.6013114296432573,0.1379147330898559,0.18263741348392945,0.2267836641073516,1.103804660124795,1.6658688381990454,0.2780977824858067,1.1017258523316722,0.7637155410003068,1.1316958454922459
0225-001-003,2019-20,Dar Es Salaam,0.5027198527661413,0.5406562963246945,0.1478651915022441,0.04158240276864871,0.0846455530966645,0.0433433061705287,0.4444324474387475,0.4502505406627939,0.06891679391166801,0.5073104103403676,0.3214091370284078,0.43444390893348445
0226-001-001,2019-20,Dar Es Salaam,0.7752937410738889,0.8885453629456042,0.38750375335059695,0.10403517814723746,0.08847306273079905,0.11992070464231354,0.6319091164162834,1.1270199792118758,0.14125471472466236,0.5868669923759935,0.4065928538038024,0.6747436960638735
0228-001-003,2019-20,Dar Es Salaam,0.6707804848276605,0.7442668335152287,0.2464790400380739,0.05850212371715177,0.12150692118067896,0.08937390885224507,0.6348230954251654,0.6923305241271412,0.11487307957608843,0.6965985341550662,0.45703467843194495,0.604090204858573
0228-001-004,2019-20,Dar Es Salaam,0.7167621484435169,0.807902271773459,0.29311328394908615,0.07542122073242698,0.13919902085137936,0.09624744005330535,0.6868959273308552,0.7909819692342333,0.12103890202789493,0.7689832998800568,0.508254660551702,0.6484909071235889
0228-001-005,2019-20,Dar Es Salaam,0.6011076307611428,0.6319751742606114,0.1185200143514695,0.0256355206684273,0.123878823570793,0.04780490903113691,0.5920379879312434,0.38125584675132446,0.07906343488972233,0.7062651824625727,0.44067616506356594,0.5387932006760925
0230-001-001,2019-20,Dar Es Salaam,0.5630100895051832,0.5752882298804282,0.20706218984731606,0.04061369845231947,0.08884919442226051,0.08657120451033137,0.49616780120130777,0.4340329492042388,0.07935242504881053,0.552742373267526,0.34221147311893396,0.46484480361903946
0231-001-001,2019-20,Dar Es Salaam,0.7716836277008388,0.8587934494038297,0.36095861360708165,0.09748151997208002,0.11531256460485567,0.11122773903059018,0.6608024899287045,0.9757838330927312,0.13933180352320162,0.6895045004573629,0.463860310061247,0.6650069808272417
0232-001-001,2019-20,Dar Es Salaam,0.8006123444274494,0.883820714326843,0.28600132622781876,0.06232413164936169,0.15604787818451774,0.11295264082504602,0.7803060117853293,0.7461272251453783,0.14259614053396652,0.8778757502583043,0.5705818761337216,0.7234577538277293
0232-001-002,2019-20,Dar Es Salaam,0.8137113664188058,0.9070660536419303,0.38796875330165337,0.08519604626403066,0.1207955750819221,0.15058130554062915,0.72663126917464,0.9919343525258353,0.16307258696177218,0.7330895602578777,0.49535993946624746,0.7165661471944084
0233-001-001,2019-20,Dar Es Salaam,0.6240645400795907,0.6930480225094723,0.18924448547963815,0.04890659452344734,0.10474254356636582,0.06298691055889226,0.5682362914259517,0.5992315492312162,0.09796905810807768,0.6294816368209546,0.4048054943770932,0.55860937442118
0235-001-002,2019-20,Dar Es Salaam,0.6024716904771715,0.665673632603276,0.2264081954251154,0.05928326248821051,0.12369000204480048,0.07294603540583369,0.594352331875762,0.6231004453992326,0.09686073942139364,0.6732881758702066,0.4416322666210429,0.5456590878185503
0236-005-001,2019-20,Mainland Other Urban,0.7089060543788154,0.7841389743912451,0.31137860534864875,0.0818149155608156,0.13223591028031878,0.1011868298043063,0.6816735176570784,0.8710835936660043,0.14106984004813453,0.7250164529331724,0.49281412581739364,0.6371949404714633
0238-001-001,2019-20,Dar Es Salaam,0.6741984218694501,0.7625313392581464,0.16510972831089582,0.04962973948514347,0.1475849941704842,0.04333746496426064,0.6701399967070374,0.577198461060276,0.08068140051877706,0.8074087290551708,0.5154561952254944,0.6279275350377704
0239-001-001,2019-20,Dar Es Salaam,0.6689850752080957,0.7382229307173236,0.27314103112957827,0.08048596726863351,0.09040392143694893,0.07459493900557358,0.535865598121691,0.8025855859634039,0.11727406446661426,0.5706894326437311,0.37845997895911054,0.5648565009737871
0239-001-004,2019-20,Mainland Rural,1.430492163320464,1.6218837196813232,0.8411715622501673,0.17609735955092898,0.28800448390450717,0.33846615404923847,1.4720440643204526,1.8994444728007136,0.3255793633037378,1.5166163091727782,1.0519872117379832,1.3151523131693477
0239-106-001,2019-20,Dar Es Salaam,0.5555335170329726,0.6280464000371427,0.21066779195306998,0.059651332408677885,0.10945059075364445,0.06044756491427186,0.5411392407022196,0.631196577064302,0.08255433659041977,0.6003082835261062,0.39682677228830116,0.5089222289227439
0241-001-001,2019-20,Dar Es Salaam,0.8106102717336316,0.9267968500094255,0.3994920074182353,0.09724153511307666,0.11405085642161437,0.1412000234845416,0.7154880209335639,1.098245348474799,0.1719042467623926,0.6956581182627746,0.4799932310651942,0.7214375685852189
0242-001-001,2019-20,Dar Es Salaam,0.8226866392887114,0.8993770300207936,0.3904818369194045,0.09012702385885424,0.10141353379233589,0.14385385781945795,0.678396905851375,0.9935537889637838,0.15177849734260057,0.667043649728721,0.44472984562824686,0.6944301630036389
0243-001-001,2019-20,Mainland Rural,0.7453178913481591,0.8072305356486227,0.14075083979185346,0.042143528700465165,0.20133026078007363,0.039021446783675626,0.8333828117368233,0.5081095934654072,0.09546421770516943,1.0324518242650507,0.6585372290833134,0.7085280123208304
0244-001-001,2019-20,Dar Es Salaam,0.582431238085264,0.6587186531823995,0.22752944624760504,0.06308008787635642,0.09753247214061304,0.06747304499638347,0.5390320479483924,0.7069379643188441,0.08939351428641623,0.5657716956273066,0.3771961931095074,0.5271224335399644
0247-001-001,2019-20,Dar Es Salaam,0.5867251382381271,0.6604051644084277,0.2035753855131469,0.05085961972185755,0.09510553467913095,0.0687892207403369,0.5277974528330046,0.5998689620145254,0.08272465537856433,0.5762728364142226,0.3711313997075366,0.5243520422343881
0249-001-001,2019-20,Mainland Rural,1.5879531136676295,1.761213029052245,0.7745420606595277,0.14512108683853334,0.20949917471528015,0.3513365312762081,1.3941493823628628,2.037080493718388,0.46224269239129545,1.3121982101523628,0.9341283292247415,1.401964234773478
0251-001-001,2019-20,Mainland Other Urban,0.918771061624112,1.0713997384502478,0.49098624081543496,0.1352326859132478,0.1331259480266154,0.15123787568775335,0.8144044352243077,1.480209447140946,0.2250755624602246,0.7644401628675946,0.5596904794351654,0.8312963932210667
0252-001-001,2019-20,Dar Es Salaam,0.5518985517442764,0.5961289716487939,0.18653811944749257,0.051294227822495216,0.10630134656028863,0.05604378271261922,0.5227475487183613,0.5332495627626697,0.07800240024094883,0.5953040163098268,0.38452012136273583,0.48697886682339375
0253-001-001,2019-20,Dar Es Salaam,1.16416437868674,1.3688789781385855,0.5237616504690925,0.12296768599376943,0.18218042387254524,0.19347441930472742,1.0522496982153746,1.4929971739175225,0.24923472923814163,1.0812727431669713,0.7405585987683179,1.0686222533101608
0254-001-001,2019-20,Dar Es Salaam,0.7477457227491145,0.8542874541495178,0.38351817396736204,0.10251912422835582,0.11657256460338764,0.1189845717458402,0.6697786995023545,1.0427911216305839,0.13477374714834123,0.6755510092952006,0.46352663312335757,0.6636952252814189
0255-001-001,2019-20,Dar Es Salaam,0.42819673971683425,0.4368890734479022,0.09389290911764579,0.026766859071990955,0.08425576729324727,0.026862138568609556,0.3995616559670323,0.2775120130707253,0.04734758330041678,0.48432106175040607,0.29842870674749716,0.3656260415949037
0255-001-009,2019-20,Mainland Rural,0.7601350922125252,0.8164262701610167,0.17146210693154149,0.04766733048175384,0.1814995092539867,0.05426760410402767,0.7996261253569352,0.590551025421118,0.12214810524417591,0.9578098797402665,0.6183648776076586,0.7034890927230507
0257-001-001,2019-20,Dar Es Salaam,0.5663575852523411,0.5992175506019134,0.14957344146268647,0.04024510006721231,0.09661156670094545,0.04728252085152354,0.4933970573596593,0.4411417727247838,0.08045907222641543,0.5823052928124774,0.3643746771673287,0.48244095108742685
0259-001-001,2019-20,Dar Es Salaam,0.6358683054677773,0.7069985337112863,0.14580129639235623,0.03775890032809407,0.13860406796845678,0.04861427537275432,0.6443639290823507,0.4957988379351054,0.08469781047971318,0.7661927290987712,0.4866067397416685,0.5924681047348079
0259-004-001,2019-20,Dar Es Salaam,0.8662191650761547,0.9543447394308048,0.30140664408563717,0.07656017674706868,0.1562567297205097,0.10165032720816883,0.7938919474384181,0.8452346939098309,0.14386627579115385,0.9011023328868706,0.584724795344647,0.7660701905976404
0260-001-001,2019-20,Mainland Rural,0.7489017484915185,0.795454822030464,0.21950542193911596,0.058649480095022716,0.17911745894103112,0.07089479134969769,0.7899608367110954,0.634450339318183,0.1216974732936575,0.9327669572350462,0.6061084595652474,0.6822291513774961
0261-001-001,2019-20,Dar Es Salaam,0.5450992123717315,0.5731609131977957,0.19062554467068285,0.0512490884271184,0.11196129765989098,0.05904828786512464,0.5200134262487652,0.47896587852110606,0.07935404794429102,0.6136840710796189,0.3930446330398255,0.47054070997441055
0261-001-002,2019-20,Dar Es Salaam,1.0526167412537066,1.2130713242276985,0.4933897619532153,0.12713602169420807,0.17157538560417343,0.16403800389279422,0.9334547349274958,1.366180283925991,0.22246269110336397,0.9906758896775932,0.6793048199691332,0.9426374852798681
0263-001-001,2019-20,Dar Es Salaam,0.8422386839331485,0.9155929757231688,0.6070846359357727,0.119147637284653,0.0833303161778938,0.25243953963196925,0.6891307695312712,1.247502475214313,0.1796747965922513,0.5728270336463891,0.4053348363619947,0.6873761784692811
0263-001-004,2019-20,Mainland Rural,0.6460422433378115,0.657186228684543,0.18609112912636566,0.045263803091794653,0.13471555753758563,0.06711033677729115,0.6240841738937002,0.4693432870941906,0.10662355496428606,0.7440640474279772,0.4727142522371736,0.5543936668365785
0263-001-006,2019-20,Mainland Rural,0.8097138177187644,0.880497717208549,0.33462296120000173,0.08754186147338466,0.1510889063291564,0.10970753053574173,0.7669581322375444,0.9175862035019724,0.15813283911245204,0.833096894419944,0.5588536649008401,0.7147440927215146
0264-001-001,2019-20,Dar Es Salaam,0.6141221164891546,0.6886800304753072,0.19360292609952276,0.05512458314176534,0.10280625610984531,0.056009904481061155,0.5467623602044102,0.6307510523918419,0.09180991674936456,0.6109809889724758,0.39622128057586314,0.5474094061899495
0265-001-001,2019-20,Mainland Other Urban,0.5229847088797827,0.5543225932212414,0.06700821449354076,0.023183439583728063,0.15602877039589533,0.013304463115772817,0.6064072752445742,0.25494808984374484,0.04644091802685052,0.7882854644554549,0.4923503907036497,0.49773899820736406
0266-001-001,2019-20,Mainland Other Urban,0.7968450257718905,0.9045028846253979,0.18185204945592054,0.05189608442110834,0.18533052929501967,0.05392893514182941,0.8364876936275701,0.6883562901387789,0.11139468390445975,0.9907015668440592,0.6404827820567491,0.7628590492145052
0267-001-001,2019-20,Mainland Rural,0.889471753408478,0.9613638037236264,0.21243957954770576,0.05067821363897363,0.21457262737709776,0.08018579728467533,0.9515813137365263,0.6758788778988127,0.1505064141477903,1.130853990371867,0.7306423614507112,0.8299914232655204
0267-001-003,2019-20,Mainland Rural,0.9402842180508901,1.0477239316600526,0.4569566964432916,0.10391950768627359,0.16354521517920848,0.17370354612219863,0.9048219574886001,1.1931374203766802,0.2087272182029315,0.9168213316922175,0.6309480414877051,0.8479275998434715
0267-001-006,2019-20,Dar Es Salaam,0.6698630891809533,0.706223481236198,0.2699491504655921,0.06909515883023871,0.08018136848709424,0.0892279417301851,0.5288949814887358,0.7288017036259382,0.1110398356603428,0.5411633537413955,0.3511482487145534,0.5472408201178032
0268-001-002,2019-20,Mainland Rural,0.7028080745292928,0.764636290603216,0.15541643974075445,0.04180756387909117,0.1647659323036748,0.0510636574806316,0.7452161448595821,0.5609258984635352,0.10783266702285035,0.8775926349076816,0.5662465605872771,0.6592829401117725
0269-001-001,2019-20,Mainland Rural,0.6476671257860604,0.7071775727907438,0.15626730212359505,0.043890219961822914,0.14153035303487096,0.04801225596626904,0.6650254168972841,0.5653908769294591,0.10033576668820361,0.7671775302423594,0.49735306898126463,0.6013758543051867
0270-002-001,2019-20,Dar Es Salaam,0.6886255389542216,0.7545045433970529,0.2485420559048682,0.07067885666568835,0.10645221972454585,0.07237580187738685,0.5930479260384338,0.7516164751714209,0.1166421847805057,0.6467252450531629,0.42349281553053675,0.5969869001608835
0271-002-001,2019-20,Dar Es Salaam,0.7300769910032489,0.8390611372238098,0.4013631876393431,0.10351851462260496,0.11062671428381879,0.13004462582678117,0.6592476126096574,1.0731222328845667,0.13609354748214808,0.6416358214353169,0.44671603137084,0.6514873347130308
0272-001-001,2019-20,Dar Es Salaam,0.7644906023371294,0.8062268922696602,0.33237890251318547,0.0821736642250197,0.1113918193396289,0.11438691803131112,0.636361192035999,0.8018872000552756,0.13580572459014553,0.6877906564389182,0.4471365290119153,0.6293429492065348
0273-001-001,2019-20,Dar Es Salaam,0.7810621193874103,0.868011453953579,0.29357923601198527,0.06088701871749402,0.13565267226965258,0.12082966945025399,0.7333998179926497,0.7804722877144936,0.14629027968832678,0.7939768546349242,0.5207102027429366,0.7018345949035716
0273-005-001,2019-20,Dar Es Salaam,0.6473376153887223,0.7185639813733592,0.2775483234481013,0.07044342226012093,0.12283492466210173,0.09267385590805374,0.6216789071038524,0.7356576097243873,0.11292557095146678,0.679892668932155,0.45198245924319175,0.580582945738783
0274-001-001,2019-20,Dar Es Salaam,1.3614219066945856,1.6337641745229583,0.6908284683075462,0.1772380128955347,0.23707732225220726,0.22751584217646126,1.2528628820372456,1.9067427406721524,0.27044943590421944,1.3247783618359614,0.9174817921820675,1.260912921989231
0275-001-002,2019-20,Mainland Rural,0.7481677356460306,0.7830510019924393,0.15662270313167478,0.036166510115385034,0.17425747167075395,0.060453571173270465,0.7850160545839187,0.4941225569123297,0.10833364965286783,0.9375403765900547,0.5947441062488436,0.6813398571250077
0277-001-001,2019-20,Dar Es Salaam,0.465631491894748,0.497391241440336,0.1309571031548454,0.02922366950687033,0.0993559176748579,0.0503198516160334,0.4677469454146601,0.3472673727825328,0.0654506525528789,0.5515327394955881,0.34870879176391856,0.41896368258259725
0277-008-001,2019-20,Dar Es Salaam,0.789128109369548,0.864730014677931,0.2292990687886141,0.060716808205374256,0.15874327328012905,0.07374685587986803,0.7522633257236112,0.6766310544828428,0.11758101081774797,0.8896747326761171,0.5693737801838533,0.7070410942040956
0278-001-001,2019-20,Dar Es Salaam,0.8236110584123029,0.911786706510161,0.3989136745831493,0.0892260817296011,0.13727042788382215,0.15082127443285112,0.7534001904975933,0.947558081331497,0.1496559144567418,0.7958323514957227,0.5291586672822313,0.720019145869829
0279-002-001,2019-20,Dar Es Salaam,1.0471757014399383,1.1540347365669783,0.453345736465835,0.1069078379212467,0.17825340392209738,0.16599097339939825,0.932291346128565,1.1350418375820732,0.21065611032223047,1.0319010819459986,0.6854764816442528,0.9103274777861933
0279-002-002,2019-20,Dar Es Salaam,0.8328416427255874,0.9297897590345816,0.4955270439455945,0.11444238012405572,0.12450832486010488,0.18192065141927316,0.7477647002679803,1.1741323619671251,0.17781064059843257,0.7277839185438737,0.506431880487385,0.7244573578456803
0280-001-001,2019-20,Dar Es Salaam,0.7428972374335094,0.7829892995490669,0.24976628360798897,0.04711392299626941,0.13410900925103642,0.11032815967741932,0.6924066552621037,0.5853411028945079,0.1326923690831032,0.7858808240046322,0.5005673020214911,0.6428182079883583
0280-001-003,2019-20,Dar Es Salaam,0.7019037950857814,0.7927256908814921,0.25202873342168824,0.06501869453875227,0.11813954105832791,0.08286305007144704,0.6414631928193552,0.7693420696557519,0.11128572402792755,0.6941843472254786,0.45661217990773434,0.6327116126302758
0280-001-004,2019-20,Dar Es Salaam,1.0135633346083097,1.1558001055583054,0.6569907680464654,0.1481643595491698,0.1427302603605121,0.24611051576436258,0.8941656849473613,1.515945318620696,0.22678076671539615,0.846982965835539,0.5981826430984056,0.8837088891590561
0283-001-001,2019-20,Dar Es Salaam,0.8291820769521666,0.9373748970828479,0.1887299843045877,0.051897708178027996,0.1926418263784734,0.05880268186864991,0.8511761002950046,0.6556157844402545,0.11589761413304235,1.0371113894014885,0.6637355199360031,0.7822321297822039
0283-003-001,2019-20,Dar Es Salaam,0.8451399188989225,0.9607090191994497,0.38121119831349226,0.09211553833141163,0.11824376752767814,0.13438981701313377,0.7339372226131792,1.0736198713791416,0.15328175356731563,0.7333645179570564,0.4960971533447008,0.7487001200420021
0283-003-002,2019-20,Dar Es Salaam,0.8482122021507215,1.002210204249068,0.3574782808464392,0.09725304510945856,0.15037933614606927,0.10964318913215061,0.8049863541761497,1.1074634375376182,0.1483406173783424,0.8484567394989015,0.5762043965795854,0.7941238332719359
0284-001-001,2019-20,Dar Es Salaam,0.43214202911795385,0.46802184988852213,0.10759016540083625,0.030605517271719132,0.09838536704696724,0.0304511928453157,0.4381487789147655,0.327420984401473,0.04669780999778319,0.5327041466551821,0.3358145630238558,0.3931350358772599
0287-001-001,2019-20,Dar Es Salaam,0.6182166516558854,0.6912654917903351,0.12468191701904273,0.03263040189792416,0.12107377044273752,0.04107861970538068,0.6054211597455316,0.5066264373726552,0.07569159490828388,0.6970746346935366,0.44263299683560264,0.5764771536092522
0288-001-001,2019-20,Dar Es Salaam,0.7717070435906696,0.8754281383534673,0.26259634767697315,0.06190774142444772,0.1324920158353379,0.0963285525093367,0.7216341943276151,0.7937482571780706,0.1300208728057669,0.7839139926737695,0.5117082580141727,0.7052377970422454
0291-001-001,2019-20,Dar Es Salaam,0.9554653539265161,1.1190427280503816,0.3429201666336634,0.08695421581941902,0.15921684509434308,0.11643782946242119,0.8841988216339808,1.106274444838216,0.16734382987411342,0.9417987765923392,0.6266103411668741,0.8884287602623935
0291-001-005,2019-20,Dar Es Salaam,1.1597065578957457,1.384415188777919,0.6364644385214295,0.16671596305744601,0.19759673892771562,0.20269691817689012,1.065267546281191,1.7065908913580217,0.22553552022639564,1.0996820343842955,0.766202912964303,1.0631205412195999
0292-001-001,2019-20,Mainland Rural,0.7009661278400907,0.7348556346372278,0.1733847707582025,0.04035411784784956,0.16323408051473734,0.06592094577552915,0.7359827768375978,0.5064301027799247,0.10950476824923855,0.8700513233002514,0.5569539977396532,0.6359994788077477
0294-001-001,2019-20,Dar Es Salaam,0.7098402333899675,0.8080952109821774,0.375982175527919,0.0909200307171443,0.11861574730825154,0.1319889951099388,0.6614614754155403,0.9504733424197922,0.14023144606611393,0.6735445261877839,0.4611940275978845,0.6357674570400561
0295-001-001,2019-20,Mainland Rural,0.5585682902765425,0.5858075156876871,0.07864239501577658,0.023447941665472972,0.15874558264071542,0.022581279163573907,0.6376587633889294,0.2876975613125226,0.06570322434527989,0.8105945558461203,0.5093525922305844,0.5262262423675268
0296-001-002,2019-20,Mainland Rural,0.7908356140055267,0.8556090266397892,0.18418090533473613,0.049519007789941075,0.2050969532915479,0.059022084317925126,0.8725500354500136,0.5843958967723294,0.10988892507113893,1.0601884995668314,0.6795410462905599,0.7452742100654426
0298-006-001,2019-20,Dar Es Salaam,0.8518729713540798,0.911401128249387,0.5243555554550102,0.11796185290744998,0.09556133269211414,0.1978380631877525,0.6787796923645751,1.166114132510901,0.19346897264722562,0.6373463699500165,0.4410926202451868,0.6931715552517108
0298-006-004,2019-20,Mainland Other Urban,0.5012888982064541,0.5406017505657899,0.10312973818144978,0.032169355414171076,0.124942920350302,0.02660041612511851,0.5306868070256858,0.36258075281917074,0.06760093589742927,0.6550379204877212,0.41770824918932636,0.4649809929886872
0298-006-006,2019-20,Mainland Other Urban,0.3577046068667339,0.3764374579705776,0.04345876899625824,0.014019111936029009,0.10142823370061686,0.01024485439472174,0.40910691116552883,0.17127585226141215,0.03146490254220307,0.5228620382849727,0.3246903999262882,0.3384595490886632
0298-006-007,2019-20,Mainland Other Urban,0.6644263790836331,0.7391123935982584,0.2332754774880619,0.06450528968340792,0.14868018418838444,0.07073709382122662,0.6899973707775846,0.7047100751671681,0.10968256290101523,0.7819742370343178,0.5183371387822047,0.6186929387646634
0299-001-001,2019-20,Mainland Rural,0.9775533391313783,1.090568516461918,0.4700887986088263,0.11915770432500103,0.17836917660494175,0.1583799552460083,0.9334733297046588,1.2535708444707303,0.197739722680431,0.9755027492680043,0.6685147111307916,0.8750896489410398
0300-001-001,2019-20,Mainland Rural,0.6694995754088503,0.6763561412954587,0.14597630895184613,0.03880107915888111,0.16709175917365812,0.04913779690192979,0.703005624821603,0.39423065954706354,0.10702342130826052,0.8767869908065208,0.5541901001700141,0.5924871334832393
0300-001-002,2019-20,Mainland Rural,1.1996416697646186,1.3496053541348416,0.5033781894129135,0.1320529166614762,0.20740926261065065,0.16733736029474353,1.116027517826942,1.51851152032065,0.2693492360968375,1.1672733393669772,0.8052418994831713,1.085297232047835
0301-001-001,2019-20,Mainland Rural,1.2280656165412156,1.3644016651542512,0.6787653235059933,0.1476905322061985,0.1926399596006318,0.2674252374400607,1.1370105721480783,1.663985518425434,0.29597606445703606,1.109143590469146,0.7773109086931947,1.086069207535826
0302-001-001,2019-20,Mainland Rural,0.7569116023126371,0.7898696658685224,0.4375487174022598,0.10024739217655697,0.13541092965045248,0.1628201807650309,0.7171812729510901,0.9402175063729367,0.1659567479273326,0.7355138358755585,0.5026696794702628,0.6363986722383604
