i,t,m,Beef,Bread,Coconuts,Eggs,Maize (flour),Plantains,Rice (husked),Salt,Soft drinks,Sugar,Sweets,Tea (dry)
0308-001-001,2019-20,Mainland Rural,1.3383416660419176,0.6293780637655074,1.7765765493658825,0.28857232005642663,4.599040386064314,3.365150279175163,3.8182402663029187,0.23173238735455334,1.233163675516521,0.8412079902062551,0.054459676904634075,0.028558016593475767
0309-001-001,2019-20,Mainland Rural,0.7142538584111107,0.8220009960833179,1.4161418583882188,0.21748957428483429,7.878683236405056,3.337862980825597,3.624063152376224,0.21803266546409292,0.9421932467261592,0.5999366146583083,0.01831171950074856,0.022404179238789457
0310-001-001,2019-20,Mainland Rural,0.5287679135859881,0.48169926965948084,0.7998586662973857,0.12991242673890713,3.17934174129927,1.7646955257641013,1.0023515615723988,0.1462810069124191,0.5788510431878817,0.24351804591798104,0.008105539729898146,0.012216388585218205
0311-002-001,2019-20,Mainland Other Urban,0.8625701994199665,0.8780063531802444,1.1717292202245033,0.23961612573518654,5.249714528994498,2.3038855142218244,3.348640289541129,0.1972493584014391,0.9028381403726664,0.5198893641161028,0.030729479060684597,0.02348708113636915
0312-001-001,2019-20,Mainland Rural,0.34492855017281315,0.48286377046502366,0.6343908301154554,0.09109110371328098,7.042757433369141,2.006319965918843,1.4657922788493205,0.15429717078457442,0.2945985939152851,0.236232818257843,0.005980826734805008,0.011204202188935085
0312-002-001,2019-20,Mainland Rural,0.3907569536160617,0.4670759373972647,0.6746456615812709,0.12365384000326475,6.471219673864974,1.8561260129853892,1.2987678042455486,0.1505399813541137,0.3413463730898607,0.2226482163175913,0.004616167368839473,0.008918691149448165
0313-001-001,2019-20,Mainland Rural,0.9796223631143908,0.8449983037631762,1.8612342429775606,0.33585465965973926,6.741500179434234,4.395148533731524,3.6870154137443483,0.2589263740814406,1.1881542655401771,0.8201981877125091,0.028123752790936863,0.02716814751717531
0314-001-001,2019-20,Mainland Rural,1.1008793004169921,0.8149559255428311,2.2432262627043937,0.2471436339097073,8.168752610826411,4.489438375235802,3.330535086949511,0.23633606345907057,1.3721939887304204,0.6981749624264881,0.04048810787894277,0.023219974295610714
0314-001-005,2019-20,Mainland Rural,1.240781393737862,0.730235153326229,1.7713526087259592,0.3150102146823648,5.020765946731854,3.1309010350143667,3.9943491853761643,0.2405050160992132,1.2821787573411,0.9125796229264348,0.025199390180335953,0.03064679523773758
0315-001-001,2019-20,Mainland Other Urban,0.644597150934363,0.5895645271665932,0.7240556903240097,0.1440316187231612,8.325737516856911,2.343054151923371,1.7900792015762204,0.16581097851733267,0.3422697516125979,0.2693714860995149,0.002356500341438036,0.014196217629521517
0315-001-006,2019-20,Mainland Other Urban,0.9633344269436785,0.583868808209397,1.317129198602454,0.23485254474867265,4.138901580963258,1.7864645445452758,2.52328932723425,0.2062762230632929,0.9107937616739709,0.5426800284182862,0.04112248707541817,0.025035984986129654
0316-001-001,2019-20,Mainland Other Urban,2.065073174360354,1.3691528457238324,3.2514557615806035,0.4136818823545812,7.730312219762999,7.561165894356774,6.233602669796186,0.3164575989686216,1.3830825967930906,1.1200400643631576,0.08437426417853466,0.03662649408517502
0317-002-001,2019-20,Mainland Other Urban,0.6346998858583116,0.758185755656769,0.969716796839813,0.2149423476353512,5.7654511176916365,2.074635664111578,2.1073466104795116,0.18517617841301812,0.543546438192282,0.35234838616563946,0.01528752802473672,0.018345941153100336
0318-001-001,2019-20,Mainland Other Urban,1.5233492750969333,0.8235282930720149,1.8314866993862435,0.3853602327867017,3.649348058559436,2.3974066789522968,3.961781929895468,0.2381094943047456,1.464373631263999,0.8929460056507165,0.06000786238277817,0.0337317293348719
0319-001-001,2019-20,Mainland Other Urban,1.2317054697862841,1.0591491442394814,1.7188196123379547,0.42202675589105304,3.475893903644358,2.3627853589559162,3.6185249846016743,0.22410440275223376,1.3311155994413262,0.7374028264159602,0.04008247414776979,0.02792593836246835
0319-002-001,2019-20,Mainland Other Urban,0.563606496532,0.6747316656712689,0.7306566358305763,0.11541272086492806,6.248613537122085,2.506484023779539,1.3553364564533135,0.1442396556366057,0.33857573882861597,0.22213909467758902,0.008094337346277711,0.010808068196444275
0320-001-001,2019-20,Mainland Other Urban,0.8963412896896891,0.8402445997908939,1.2031436942463551,0.27545737249415236,2.409571875316761,1.573978454006338,1.527638605562108,0.17859030362229328,0.9605710078741726,0.4351716781438006,0.04859800087339633,0.020908181138845204
0321-001-001,2019-20,Mainland Rural,0.7819607364609432,0.5351399020922286,1.3315201111202006,0.13053480360363393,8.03393440705476,4.295622293198613,2.83720482175428,0.20845677217828745,0.5813431227536261,0.47559924416011123,0.01610282915071434,0.020708538363379166
0322-001-001,2019-20,Mainland Rural,0.6307559534782053,0.439693516097749,0.6882422857847258,0.14978751584794917,8.046921295574654,2.745446015398663,1.9500193077861927,0.17802900740332364,0.4070083169368245,0.3467204334633934,0.004461569286017863,0.012572569736600385
0322-006-001,2019-20,Mainland Other Urban,1.7201427089300843,1.0357392456341805,2.5400819721926835,0.5717071087886759,4.481836251710449,2.967831565955761,5.097074232107866,0.2850041632699794,2.1581373684563436,1.2399235408708957,0.07304452132253048,0.04685069130527588
0323-001-001,2019-20,Mainland Other Urban,1.0465698077083503,0.6484243908289185,1.5739635462513546,0.3481341658227002,3.9090319428379368,1.7852769111501654,2.815720144541571,0.22997923090998582,1.273767745853548,0.6455875830362197,0.04979466729046453,0.028763956270600872
0324-001-001,2019-20,Mainland Other Urban,1.4925299675388202,1.0562124626367067,2.224285228919478,0.3270025841197102,4.84850016560666,3.2667295906964346,3.2625303412607622,0.23124117840098626,1.1862874560700385,0.7488307727311031,0.03942113708330804,0.029286525953093483
0325-002-001,2019-20,Mainland Rural,1.3793774364462223,0.5938327474165012,1.6814509449476185,0.2871064967132762,5.809094519163276,3.1829897109234455,3.813548292251833,0.22744016803533637,1.1206033189278048,0.7807787119320615,0.033571260564292514,0.0243920403849952
0326-001-001,2019-20,Mainland Other Urban,0.818213136221672,0.8962106634722236,0.9856650730101612,0.2657677963896772,5.016956727760825,2.060558364767397,2.5507049942584246,0.18880316014502685,0.6011881179593291,0.4540034741291348,0.010534578692648126,0.019857877000323224
0327-001-001,2019-20,Mainland Rural,0.9178671725567925,0.6164606514469071,1.1404745893334576,0.25168761687154634,5.869372686187263,2.8173151547373836,3.2891908651788073,0.20188524525109597,0.7423833882025774,0.5652813049211267,0.00859240889040588,0.018192672859542538
0328-001-001,2019-20,Mainland Other Urban,0.8242612332075315,1.142425167853371,1.8331079040920968,0.3264670032341852,5.391590849548156,2.7811342051223487,2.6240045109786236,0.22963767627514062,1.1228858238807984,0.659940131253117,0.04645698473059174,0.03187501051844615
0330-001-001,2019-20,Mainland Rural,1.1618299899433748,0.7763281790479419,2.024249004035534,0.20990174045044238,9.800942773056327,7.81865539367373,3.839122595724662,0.26577952210133715,0.8263387759726813,0.7672954890383781,0.022384955988756436,0.024716427349654263
0331-001-001,2019-20,Mainland Rural,0.6573660416689796,0.5401671219413111,1.0658729644127714,0.20289188552498133,5.685023659550775,3.0511984423178777,2.4386321234706205,0.2067994236657246,0.4759393419136055,0.4240266105877825,0.014154216353489756,0.016019800467209615
0332-004-001,2019-20,Mainland Rural,1.1886037789343222,0.5112882672520848,1.913146961581447,0.2558543640879618,4.83379197967352,2.781649971166478,3.3652264367596216,0.2359059494518093,1.3013111123964398,0.7781795062089648,0.07786444646304531,0.030356822815681483
0335-001-001,2019-20,Mainland Rural,1.2212858383859861,0.7483894432964852,1.6206901929784112,0.33666658241810266,7.603160782236421,3.7234782353509086,3.9359040013585838,0.2547090945458239,0.9864183332867676,0.7480859157619963,0.019629697400148586,0.02133987410185291
0337-001-001,2019-20,Mainland Other Urban,1.045854948278327,0.8054002138783082,1.1271372610419055,0.28192513501558725,5.2599811508661425,2.8354751156044515,3.1221308516250588,0.21248310835842357,0.6902778457805525,0.5247896890368626,0.02456226058664466,0.021006369298294744
0337-003-001,2019-20,Mainland Rural,0.7214360756783881,0.558349860089864,1.4079114917477387,0.25280853031252437,3.3330873895904922,1.7716678567332558,2.0476255038417053,0.1937957963872128,1.1429374808970987,0.5074651483963838,0.03173503355574874,0.020920097818209242
0338-001-001,2019-20,Mainland Rural,0.7783262380904149,0.6985620485627095,1.3806459064553842,0.2521701948180738,2.750556397719721,2.093497780160955,1.4994142012819633,0.1857583483719722,1.0730509039285276,0.4766589463585617,0.04640299566264463,0.01942894578508757
0339-001-001,2019-20,Mainland Other Urban,0.9741898356479801,0.6994716447993139,1.2185517573728026,0.23838047343165125,2.5068636067032437,1.53150913437283,1.6006859085873222,0.17581580194557983,1.0767968976572926,0.39758297967771306,0.023483237887839924,0.021609782552912387
0340-001-001,2019-20,Mainland Rural,1.0117244703967807,0.9266155112372364,2.2292294715171113,0.35314060919347456,4.551285383752523,3.856722592196919,3.189414526612311,0.2397958658196663,1.1608698531558588,0.7764113748137147,0.05532918735042848,0.025045115945896822
0341-001-001,2019-20,Mainland Rural,0.7804973823305569,0.5664155662116659,1.5152512613597475,0.23996114434650043,3.673162186965988,1.686150155994976,1.9067809247687568,0.20045515820223866,1.2360517091387346,0.5503810804562467,0.03384026161613983,0.022944963529580156
0342-001-001,2019-20,Mainland Rural,1.0675391644594687,0.6341206542172692,1.846321030484067,0.2588273003045957,7.375573157157666,4.462028956290683,3.223224215990968,0.2703008644633639,0.8098280920883322,0.8146325675907532,0.04088805062639196,0.02470775544069511
0342-001-002,2019-20,Mainland Rural,0.707001073930429,0.5321897083216917,1.2648357599584634,0.23584642477387652,2.5390346872651532,1.395947759314229,1.4258500624459547,0.180960573086789,1.3777629903663897,0.4403510131343661,0.04272430425149356,0.020664410037089114
0343-001-001,2019-20,Mainland Other Urban,0.8702963602715827,0.8152756730439268,1.1554740105535881,0.1909276120434041,4.361250720632012,2.6088514120938595,1.768330654848874,0.17112862370246923,0.605630678739138,0.3637453777820878,0.017549570440876194,0.016841816940974894
0343-005-001,2019-20,Dar Es Salaam,2.265782347953586,2.2054168895841375,4.144505986782075,0.8139598405023908,5.303701710553621,3.9507423477621337,7.592423850152241,0.3001261609051943,3.234113725765165,1.3772697536794072,0.059303770892609915,0.04193723127505136
0344-001-001,2019-20,Dar Es Salaam,1.2766466895073236,1.7942097873209053,2.539756695905409,0.37783720827186357,4.554869125282858,3.915448807651323,5.366405764039507,0.23472431084165654,1.747101305925907,0.81391756264134,0.059757909420967044,0.030950391066799265
0346-001-001,2019-20,Mainland Other Urban,0.8526635158650165,0.8362438888351891,0.9253810656566216,0.22707244406184182,4.177985098062749,2.220647197980126,2.47153224877191,0.17509056808892706,0.555836284279686,0.39660410175549654,0.01674956482370893,0.01703127113541137
0347-001-001,2019-20,Mainland Rural,1.5305704270441658,0.7443508406244356,2.2399407206248556,0.4353864950149927,5.034535162930917,2.8120032421712375,4.659631000990585,0.23993138873602946,2.048753920351551,0.9516459057898579,0.055336057691495744,0.029093966227748243
0348-001-001,2019-20,Mainland Rural,0.7478121511213375,0.8575201150280001,1.7016871128066695,0.17408590493492798,8.07406850370042,4.66641298475141,2.565856883675501,0.2151890824130268,0.7309472369618217,0.5380551004054548,0.01646514457654885,0.02010421799515971
0348-001-005,2019-20,Mainland Rural,0.9556828880615198,0.6994229798137565,1.488669958143759,0.3279149888065227,6.572479277379599,3.339285200599398,3.144519210253139,0.23488446371812452,0.9988837284972701,0.6391720326966515,0.01664725951840764,0.018866469062056045
0349-001-001,2019-20,Mainland Rural,1.0139201323873372,0.6253200902805888,1.7343402243660957,0.26653367056486754,2.7477874474748387,2.152882358720565,1.868339030297323,0.19930976924786875,1.5947337627493303,0.544875281469404,0.03319314662255708,0.024321720385184133
0350-001-001,2019-20,Mainland Other Urban,0.847649382166834,0.8216428045560321,1.1258498695541967,0.2589870893674285,2.4399181439476356,1.547356793164264,1.4481681564807065,0.17391310733277202,0.8805821949626123,0.4061186742861819,0.043061572907269086,0.01970877212792741
0352-001-001,2019-20,Mainland Rural,0.4914063091520361,0.4572262578934191,1.053341394201382,0.17229131698007885,8.389214121159617,2.933751027369533,2.1147194955666135,0.2280009645140442,0.6549054388916281,0.4354646673918975,0.01736927911420775,0.018249391513120418
0353-001-001,2019-20,Mainland Rural,0.6935164104823608,0.6669942526569844,1.2036974318917073,0.2220165607942508,2.8225894384214048,2.0210175365729777,1.34275552317652,0.1758496261047262,0.8966545413497646,0.4132612819916541,0.03614469091991452,0.01719703080543037
0354-001-001,2019-20,Mainland Rural,1.0984361763805548,0.7171524042450577,1.7437639598809285,0.37746717695287973,4.031988689024336,2.293246850472017,3.133706708506916,0.21349345824112906,1.4446020681620428,0.7259456913919411,0.023757918941521333,0.022561733812854458
0356-001-001,2019-20,Mainland Rural,0.8722763755373714,0.7179167644236109,1.5724829656791948,0.2047748220381286,4.820946109992021,3.6253467428924164,1.9909130434265974,0.19055210887985186,0.845814490034343,0.4757864713817728,0.022861303438091413,0.018214403957995
0357-003-001,2019-20,Mainland Rural,0.7538736971341623,0.842451912701173,1.3644709274211282,0.16368216137927907,7.166805902808085,5.539859382868393,1.9290356798993298,0.1806587903833763,0.4969291601136859,0.39907966364478,0.017374349393869448,0.01347154479650158
0358-001-001,2019-20,Mainland Rural,0.42056976222100195,0.6138705712729051,0.7590867696191397,0.12349822394597385,4.953590594388561,2.580752736553064,1.0802155295146951,0.15055811245972764,0.33484473488661354,0.2441623701203857,0.01064452240198237,0.010161896654744864
0359-001-001,2019-20,Mainland Other Urban,1.528590006049376,1.2056070183839183,1.7458203890397417,0.38891390913041335,4.648120840079645,3.2083151130230827,4.330178475363226,0.22753091090032984,0.9995168817988009,0.8116965761262018,0.047098312299298735,0.02698240972772451
0360-001-001,2019-20,Mainland Other Urban,1.6510692510772642,0.8714955962416696,1.6551776114790548,0.39141376167542025,5.21872921207507,2.2552162420162634,4.4340237515436485,0.23904078220147837,1.2730202467714755,0.8816307268656879,0.021255792326637896,0.03166575026839205
0362-001-001,2019-20,Mainland Rural,0.9586447923325997,0.7768378840686766,1.8838839859916414,0.2895260319636782,3.8827421651079095,2.61468927719978,2.2265086073540736,0.2167564462590714,1.1415428731224841,0.6821628560558097,0.046586708546407125,0.02422151971870718
0363-001-001,2019-20,Dar Es Salaam,1.1309799260353073,1.994235788854593,2.454937064641775,0.48936687789748506,7.611208568691324,5.3400237110457205,6.627848566556378,0.2923128884427561,1.9497549000138623,0.8644306100393524,0.04604682787284384,0.03136931058863002
0363-003-001,2019-20,Mainland Rural,1.0443353294359035,0.7859240726041299,1.9582443080367706,0.34884426713752487,2.5752020203364445,2.290163132767579,1.9862968274140083,0.21360602539918358,1.6957782207259677,0.6857314096525143,0.08770645112394386,0.026515145968200763
0364-001-001,2019-20,Mainland Rural,0.48550047694553516,0.5803637018714941,0.8092804364328335,0.09430814883920245,9.531954283789693,3.9060365661926775,1.9219997315349018,0.1824655003364766,0.2526030600569599,0.3283335687356296,0.01050480333509519,0.012849056359050441
0366-001-001,2019-20,Mainland Other Urban,0.8973675312322806,0.6096571115198554,1.310946809779295,0.2937729226804237,4.04610183196841,1.7033544198138397,2.430514785187489,0.21377171390521765,1.0025597423512114,0.5337303736761202,0.03568889090533028,0.024445381661878304
0367-001-001,2019-20,Mainland Other Urban,1.1692279126565532,0.9177027283160584,1.6413567891427223,0.2644951961214218,4.082044486446368,2.85504110602746,2.345392970167857,0.19690235255027394,0.9589998024800596,0.5241176078021521,0.033262206701594764,0.02301544536890494
0368-001-001,2019-20,Mainland Other Urban,1.1550322758725633,1.3489274582218458,1.902938801549389,0.41626190509728356,8.799610483261343,2.7995725412187147,5.673648954956251,0.2887077874034289,2.1583065765688922,0.9120837673130275,0.05169578297905462,0.03647165972034057
0369-001-001,2019-20,Mainland Other Urban,1.5962493357238254,1.0534548823113097,1.5241924266817775,0.23824400485456623,12.327860845051141,5.443337582695084,5.498767996690254,0.2512376868086627,1.3243564397013683,0.6483491482621458,0.060751974141378,0.021344804453857013
0369-001-010,2019-20,Mainland Other Urban,1.0609577091418858,0.7672062292499303,1.4734448106956288,0.3834386183187004,1.8037281851594649,1.1855147599560727,2.054647031049178,0.19985000326775695,1.4975635203482818,0.5728436509989174,0.052176496698320224,0.02820210002761656
0370-001-001,2019-20,Mainland Rural,0.8575898812170579,0.7024124220831091,1.3944712236716754,0.3027271400153139,3.1329150849703558,2.1791002848740826,2.4469582457812558,0.1953361669482608,1.1784843318846123,0.5866310435961304,0.024961812868589492,0.020842325783256854
0370-002-001,2019-20,Dar Es Salaam,1.6082472128555065,1.268922763764191,1.7716064364877577,0.4859163610535345,2.9228643683449786,1.7938796081105062,4.745573964064826,0.20071149204094366,1.9254932658849224,0.7574873173767231,0.05152671473902841,0.02681423706343861
0371-001-001,2019-20,Mainland Other Urban,0.7089427275376837,0.5163451913601337,0.914787230316684,0.16741713563672075,4.433267923383172,1.626763889037277,1.881896260265979,0.17831037616329684,0.5651048989142309,0.3713718597698535,0.02116949356490172,0.018101545397581676
0372-001-001,2019-20,Dar Es Salaam,1.0717630963929148,1.1178463228598146,1.4398245364396562,0.34701858475900776,2.5998600517061243,1.5401965937772208,3.8024019984239423,0.1943389398353477,1.0600599482736526,0.5848701463933482,0.0326144401581992,0.023787238077930057
0372-004-002,2019-20,Mainland Rural,0.6561983121511796,0.55673757409006,1.1296056209065772,0.24136893722691205,2.22161695858577,1.4216035871979658,1.4578028723718823,0.17692208765000397,0.9865151602232173,0.41238251979598883,0.02389546881012966,0.018304660082941092
0373-001-001,2019-20,Mainland Other Urban,2.0110766088569068,1.3074423719849568,2.9291926903539203,0.8241347205346992,3.6565807336201215,2.9186934298481813,6.980135487587654,0.2904996601296522,2.5477423546171485,1.4035485611072755,0.08212617664093101,0.05093899097479113
0374-001-001,2019-20,Mainland Other Urban,1.104081157175952,1.2143357622723554,1.8116395453630305,0.4852466860657705,4.495470948748694,2.725827280182349,3.7329680633119233,0.24037102306120334,1.3694861803566776,0.7695431560880367,0.029593675376040365,0.03038289236874488
0375-001-001,2019-20,Mainland Other Urban,0.6335419829871292,0.7071459317190113,0.7168432518717098,0.20256847797993968,3.0316062621389452,1.4305928266697343,1.630420935040934,0.15208188043245652,0.528552983497556,0.3092374673919581,0.009995586422573177,0.01402402146738599
0375-001-004,2019-20,Dar Es Salaam,1.1337988711569182,1.0674307421054468,1.7176690401097083,0.41573248301288174,1.6292555750194273,1.0676995347872797,2.4260978262578843,0.19092004321734626,2.858532246489046,0.6066434784323068,0.12178048135745492,0.03005044858769049
0376-001-001,2019-20,Mainland Rural,1.009652451171142,0.7635816378476608,1.7598027501777784,0.3592709071407759,5.297187977070489,3.7043689512997475,3.4925983220327668,0.24978763271303625,1.2284785901118813,0.7730449326279776,0.03183423318321267,0.02426424042660655
0377-001-002,2019-20,Mainland Other Urban,0.8996488794231329,0.6102778694804326,1.31490978133964,0.29459744189611303,4.043800536327948,1.704675785191262,2.4364246043285505,0.21402976412791608,1.006530065173492,0.5354094338449054,0.035885658054564076,0.024511118770971656
0378-003-001,2019-20,Mainland Rural,1.5750237693943328,1.4569389117383937,2.9824153348291818,0.6176940384777674,8.378732520757909,7.738669214141268,7.6422960797610715,0.33537588463483137,2.2473157452135064,1.4389602869120546,0.06602637342048755,0.039293461697651494
0379-001-001,2019-20,Dar Es Salaam,1.1879830710023949,1.386379621258354,1.5114888727381137,0.35116362347654595,5.097778873514606,3.24582902353299,4.662721901935355,0.22257936240376625,1.1811161166363622,0.6778997595614441,0.04056050902269475,0.02645486505355221
0380-001-001,2019-20,Dar Es Salaam,1.7324496555404783,1.879299261822931,1.7659427559032117,0.4808348193089225,6.112383782132307,5.698262520446238,8.46553031760368,0.29251934022438364,1.0804909724573146,0.9644161957310857,0.055838682190057186,0.024252461684099468
0381-001-002,2019-20,Mainland Rural,0.4111817827987439,0.6268422023782515,0.9687587752567701,0.1464546657664323,5.339795245364489,2.4252081055555426,1.708867381569671,0.1795210326546566,0.48405219395393695,0.3348373671000274,0.010483724123074889,0.014903441228250915
0381-002-001,2019-20,Dar Es Salaam,0.9843219179149105,1.2044016058408225,1.7163867180629155,0.3728750902352058,2.9510909191202592,1.7388302174441377,3.50772999886258,0.2034477867963591,1.649790304578931,0.59973714305646,0.060586731915681966,0.02527617190377918
0382-001-001,2019-20,Mainland Other Urban,0.7740806938608706,1.194630221535603,1.525463091333277,0.15974148364504184,11.930630312188846,6.67169850264709,3.794118692408398,0.2492717142164363,0.5685812299082557,0.53136806767613,0.02206615714124869,0.02296518068123242
0382-003-001,2019-20,Mainland Other Urban,0.6267016890141319,0.5763761410651532,0.8074893011550558,0.19298081985242507,2.3586230863754882,0.9689011759519898,1.1309624371465632,0.15363275063204945,0.8206147253380573,0.29082623932701696,0.025386018982824353,0.016860124065948143
0383-002-001,2019-20,Mainland Other Urban,1.2993635316396357,0.709524427682379,1.8344671013663711,0.36311563821927634,3.330504096214187,2.0393096027228275,3.6886426230027665,0.24086900632011968,1.166947868453548,0.8069903779066085,0.051672769500794656,0.0329312435718571
0385-001-001,2019-20,Mainland Other Urban,1.9510786890510914,0.9879939012885967,2.1066153945396704,0.5144617401937944,4.160922703676579,2.1110113372570525,4.961412024536387,0.24432958569300411,1.6528024485992527,0.9954987498160116,0.04268366008088584,0.03372058628315958
0385-001-002,2019-20,Zanzibar,0.6721625698848809,1.1401865438534282,1.3398282849349457,0.33989356183974256,0.8059238106846937,1.6983686110561547,1.9866517441540616,0.12242934936513501,1.0739863452995693,0.35968458442406515,0.031025735387558852,0.014106454792361335
0386-001-001,2019-20,Mainland Rural,0.6578176516232729,0.6691256511969135,1.1398439529799793,0.14161197129551006,6.442862463168087,3.5321782878072456,1.6740361030776234,0.17427052547032854,0.4611500264363623,0.35449337706544326,0.008667795888622837,0.01328321862684744
0387-001-001,2019-20,Mainland Rural,0.8513996327915183,0.5441643305885865,1.5601341910889264,0.28475427760997457,6.5256657574277925,3.1846891999380595,2.7768107372182995,0.25088234912732127,0.992833982779137,0.7084944758242432,0.020473244783275026,0.030570178556525242
0388-001-001,2019-20,Mainland Other Urban,0.7728899714276996,0.723940370850282,0.992035462606106,0.1498934398607113,6.0063294930318225,3.010692101658444,1.7627581572129087,0.17245858288885169,0.4734314239627773,0.3520512943489125,0.00917299186719657,0.016827650513526478
0388-005-001,2019-20,Mainland Other Urban,0.7466587369768708,0.6417698032821177,1.2471383224982178,0.18916561126530215,5.651599657492785,2.0995821883056056,2.6812104737063516,0.21232916074788755,0.7952980011130332,0.5128457641311761,0.03408201010737276,0.02527024258493763
0389-001-001,2019-20,Mainland Rural,0.4351986902861705,0.7572031398669844,0.8125376951754811,0.13034842643975986,6.472746948824893,3.275019065556512,1.577874263949311,0.1598714791597671,0.426892094329731,0.31306574854529684,0.010699965278569446,0.011995199927504342
0389-001-002,2019-20,Mainland Rural,0.47493729111520283,0.521116831817746,0.8251585145547634,0.1685643011703224,4.208121342407636,1.8562137027551016,1.3692843235761538,0.16190051039328535,0.4709420801060827,0.2987152590636931,0.00908172286746175,0.014646166403050687
0390-001-001,2019-20,Mainland Rural,0.9082080313774585,0.6038729065633276,1.5059486816877123,0.2924859298219856,3.015057197433667,2.0823656244700572,2.7208296923638158,0.20377184981507138,0.9735964405276247,0.5873655136709556,0.03182514689280822,0.0230195217446879
0391-001-001,2019-20,Mainland Rural,1.2479952327246762,0.7374601989686648,2.3047820838574404,0.23676904050820852,9.06138770552336,5.269283703015937,5.766063539674504,0.28897965202116854,1.2298180702756127,0.9052137467403524,0.03477827016484363,0.031745317730774415
0391-005-001,2019-20,Mainland Other Urban,0.73350133002813,0.5623236398446423,1.031530565380791,0.23515170441811434,4.233102169740467,1.6016243144038544,2.004191897215118,0.1942416820020395,0.7324811392358967,0.4159037762217666,0.02306230311736089,0.019750359133128354
0392-001-002,2019-20,Mainland Rural,0.9389769808227058,0.7148787339394995,1.5666684337870855,0.25863954667176675,5.397845083736963,3.8629262665455997,3.354826765202876,0.22332877690494524,0.7391924337474264,0.6764685976429369,0.024987234582473115,0.023146768893687112
0393-001-001,2019-20,Mainland Rural,1.0564685578481645,0.8657121356158569,2.264490392116653,0.3639528682295022,5.171202638529901,3.53048218358306,4.522739190341337,0.26718495623822885,1.9905431955950716,1.1023595799149484,0.03813825801346513,0.0389037258172672
0393-002-001,2019-20,Mainland Rural,0.79076532579953,0.5712698949346935,1.2773742801666863,0.2510278391304816,3.1100744842753807,1.9961375897793103,2.383309585597655,0.1907964582195445,0.7848133713185289,0.49489629633880783,0.023579959155512118,0.019883319410167355
0394-001-001,2019-20,Mainland Rural,1.1134572314001077,0.7392181501015468,1.825619470290609,0.295879579775318,5.386084508249334,3.9171962281789034,3.7205182682763813,0.2441330574667835,1.1638100392773503,0.8126321732414947,0.03888354627519944,0.02556843893983861
0395-001-001,2019-20,Mainland Rural,0.8064370894743219,0.8487315790644686,1.490275084135116,0.3501278124212051,6.816171150948914,3.0543814023594256,3.6966072860752837,0.24338987065272427,0.6843705829427765,0.5905382214111191,0.008090978917018002,0.01873688155330904
0395-001-006,2019-20,Mainland Rural,0.6740238901003659,0.639147615404047,1.0108317856404132,0.24368366208563397,9.687287674166509,4.64862959500529,2.585779112504172,0.2371950963627398,0.5652837770456778,0.47509800150099896,0.011423958128235484,0.017109776188372255
0396-001-001,2019-20,Mainland Rural,0.8975866164557251,0.6545231568131915,1.2272162921034968,0.2570666200416783,3.4325913452963532,2.3235984481227665,2.4818487844416808,0.18573557441617838,0.9365081396536193,0.5261415241697524,0.02553206285605467,0.01968200091466817
0396-102-001,2019-20,Dar Es Salaam,0.508712024166873,0.7634705405668958,0.5389253017198206,0.15400862890438624,1.8570956823109286,0.9157679293093369,1.2017221539798568,0.12295999875236666,0.48870432439390193,0.19595986961018055,0.01307856405540139,0.011104049970479873
0397-001-001,2019-20,Mainland Rural,1.0922437125585958,0.6156435518572978,1.9926706004450359,0.2850224038887,5.890595234474585,2.8562120169041787,3.184424174770611,0.21955238499186275,1.3720250301710044,0.627584410562529,0.018918918302487948,0.02191872370698932
0398-001-001,2019-20,Mainland Other Urban,0.951040918383365,0.8604330074020274,1.290923336420389,0.29407076718690134,2.3778005882024162,1.6027125447700135,1.6166909142280201,0.18368819673396802,1.0533560641870559,0.46825788330764995,0.0552493604211985,0.022260059552468025
0398-001-002,2019-20,Mainland Other Urban,1.1505869496905194,0.6735245815064648,1.761633092989093,0.38651957430537126,3.8269108054826475,1.837695228309821,3.0828335909382534,0.24056987792754733,1.476208773135533,0.7258751192256662,0.0611357518777709,0.03179611880180934
0398-001-003,2019-20,Mainland Other Urban,1.1133354590796165,0.6515136821625735,1.5593125514575688,0.2175961950656231,5.901446571901849,2.7206793939163685,3.6683430170384828,0.2458063789334929,0.9377894166079211,0.7641838147419792,0.04290787598056922,0.038683800174518404
0398-001-005,2019-20,Mainland Rural,1.907187224800894,1.0253674055532516,3.637622569348061,0.4571536845836143,9.247143653442077,8.472843141678691,7.391986486820889,0.33400698943384627,1.9488790377774412,1.34210285234894,0.08453105849820555,0.040343767018836935
0399-001-001,2019-20,Mainland Other Urban,3.5942224519278443,2.115367238051534,6.390735137751728,1.0846371578363627,6.0009623040139735,5.989086302033493,15.278290977379523,0.4712877474215119,5.992238760161864,3.402022686505316,0.29842713069203963,0.10875116139133163
0400-001-001,2019-20,Mainland Other Urban,0.9409541408002887,0.902796468921173,1.3831947167863152,0.2519754860420176,6.193233846030607,3.232182234191819,2.8504068566535223,0.2071951294457173,0.6625083724790775,0.45425986372876603,0.012762305060257119,0.02236451081526053
0401-001-001,2019-20,Mainland Rural,0.7054305397375622,0.9076810146290135,1.606991667830467,0.2980576722803778,8.732901748588109,4.757311940110201,2.680661749289037,0.26013864408136,0.6791491427281027,0.615777894682732,0.01705143624108379,0.02005490055773061
